price,bathrooms,bedrooms,parking,type,street,suburb,postcode,latitude,longitude,school,furnished,SA2_code,CBD_distance,CBD_duration_time
400.0,1,3,0,House,1 Dyason Ct,LONG GULLY,3550.0,-36.751823,144.25676,"Bendigo Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Bendigo Senior Secondary College2.1 km away10-12CoEdGovernmentView Catchment,Eaglehawk Secondary College3.5 km away7-10CoEdGovernmentView Catchment",False,202011018.0,151704.8,7121.1
530.0,1,3,2,House,198 Eaglehawk Road,LONG GULLY,3550.0,-36.742794,144.25868,"Lightning Reef Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Bendigo Senior Secondary College2.3 km away10-12CoEdGovernmentView Catchment,Eaglehawk Secondary College2.5 km away7-10CoEdGovernmentView Catchment",False,202011018.0,154460.2,7224.6
450.0,2,3,1,Townhouse,5 Jackson Street,LONG GULLY,3550.0,-36.74304,144.25787,"Lightning Reef Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Bendigo Senior Secondary College2.4 km away10-12CoEdGovernmentView Catchment,Eaglehawk Secondary College2.6 km away7-10CoEdGovernmentView Catchment",False,202011018.0,154407.4,7232.4
460.0,1,1,1,House,1/9A Smith Street,NORTH BENDIGO,3550.0,-36.746082,144.27992,"Bendigo Senior Secondary College1 km away10-12CoEdGovernmentView Catchment,Camp Hill Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo1.8 km away7-12CoEdGovernmentView Catchment",True,202011018.0,153120.9,7342.3
800.0,2,4,2,House,16 Michelsen Street,NORTH BENDIGO,3550.0,-36.7479,144.2755,"Bendigo Senior Secondary College0.9 km away10-12CoEdGovernmentView Catchment,Camp Hill Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo2.2 km away7-12CoEdGovernmentView Catchment",True,202011018.0,152463.5,7282.6
630.0,2,3,1,House,11A Afton Street,NORTH BENDIGO,3550.0,-36.74208,144.28717,"Weeroona College Bendigo1 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College1.6 km away10-12CoEdGovernmentView Catchment,Camp Hill Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment",True,202011018.0,154053.2,7438.0
620.0,2,3,1,House,1/20 Oneill Street,NORTH BENDIGO,3550.0,-36.74187,144.27888,"Lightning Reef Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Bendigo Senior Secondary College1.5 km away10-12CoEdGovernmentView Catchment,Weeroona College Bendigo1.7 km away7-12CoEdGovernmentView Catchment",True,202011018.0,153864.8,7471.5
500.0,2,3,2,House,2 Ascot Ct,NORTH BENDIGO,3550.0,-36.740467,144.28052,"Lightning Reef Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo1.6 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College1.6 km away10-12CoEdGovernmentView Catchment",False,202011018.0,154108.9,7444.9
430.0,1,3,1,House,5a Prouses Road,NORTH BENDIGO,3550.0,-36.742558,144.27464,"Lightning Reef Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Bendigo Senior Secondary College1.5 km away10-12CoEdGovernmentView Catchment,Weeroona College Bendigo2.1 km away7-12CoEdGovernmentView Catchment",False,202011018.0,153183.8,7327.0
420.0,1,4,2,House,83 Bayne Street,NORTH BENDIGO,3550.0,-36.742115,144.27591,"Lightning Reef Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Bendigo Senior Secondary College1.5 km away10-12CoEdGovernmentView Catchment,Weeroona College Bendigo2 km away7-12CoEdGovernmentView Catchment",True,202011018.0,153352.9,7348.6
600.0,1,3,1,House,17 Rodney St,QUARRY HILL,3550.0,-36.772335,144.28702,"Quarry Hill Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Bendigo South East 7-10 Secondary College1.2 km away7-10CoEdGovernmentView Catchment,Bendigo Senior Secondary College2 km away10-12CoEdGovernmentView Catchment",True,202011021.0,151605.7,7051.7
560.0,1,2,1,House,11 Pyke Street,QUARRY HILL,3550.0,-36.769585,144.2853,"Quarry Hill Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Bendigo South East 7-10 Secondary College1.5 km away7-10CoEdGovernmentView Catchment,Bendigo Senior Secondary College1.7 km away10-12CoEdGovernmentView Catchment",True,202011021.0,151484.7,7018.5
530.0,1,2,1,House,158 Mitchell Street,QUARRY HILL,3550.0,-36.768097,144.28537,"Quarry Hill Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Bendigo Senior Secondary College1.5 km away10-12CoEdGovernmentView Catchment,Bendigo South East 7-10 Secondary College1.5 km away7-10CoEdGovernmentView Catchment",True,202011021.0,151695.9,7045.9
430.0,1,4,1,House,20 Carpenter Street,QUARRY HILL,3550.0,-36.771313,144.28549,"Quarry Hill Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Bendigo South East 7-10 Secondary College1.3 km away7-10CoEdGovernmentView Catchment,Bendigo Senior Secondary College1.9 km away10-12CoEdGovernmentView Catchment",False,202011021.0,151768.5,7034.3
400.0,1,3,1,House,12 Breen Street,QUARRY HILL,3550.0,-36.768887,144.27908,"Quarry Hill Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Bendigo Senior Secondary College1.5 km away10-12CoEdGovernmentView Catchment,Bendigo South East 7-10 Secondary College2 km away7-10CoEdGovernmentView Catchment",True,202011021.0,150987.7,6985.8
520.0,2,4,2,House,44 Milton Avenue,SPRING GULLY,3550.0,-36.790764,144.2803,"Spring Gully Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Bendigo South East 7-10 Secondary College2.3 km away7-10CoEdGovernmentView Catchment,Bendigo Senior Secondary College4 km away10-12CoEdGovernmentView Catchment",False,202011021.0,152250.9,7105.3
580.0,2,3,2,House,18 Pendlebury Court,SPRING GULLY,3550.0,-36.797585,144.28407,"Spring Gully Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Bendigo South East 7-10 Secondary College2.7 km away7-10CoEdGovernmentView Catchment,Bendigo Senior Secondary College4.7 km away10-12CoEdGovernmentView Catchment",True,202011021.0,151630.9,7024.1
450.0,1,3,2,Apartment / Unit / Flat,8/12A Lawson Street,SPRING GULLY,3550.0,-36.78625,144.28227,"Spring Gully Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Bendigo South East 7-10 Secondary College1.9 km away7-10CoEdGovernmentView Catchment,Bendigo Senior Secondary College3.5 km away10-12CoEdGovernmentView Catchment",False,202011021.0,151112.1,7076.3
500.0,2,3,2,House,35 Nabilla Crescent,STRATHDALE,3550.0,-36.773106,144.31345,"Kennington Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Bendigo South East 7-10 Secondary College1.3 km away7-10CoEdGovernmentView Catchment,Bendigo Senior Secondary College3.6 km away10-12CoEdGovernmentView Catchment",False,202011020.0,154553.0,7347.0
390.0,1,2,3,House,26 Reception Avenue,STRATHDALE,3550.0,-36.762085,144.31284,"Kennington Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Bendigo South East 7-10 Secondary College2 km away7-10CoEdGovernmentView Catchment,Bendigo Senior Secondary College3.1 km away10-12CoEdGovernmentView Catchment",False,202011020.0,155480.9,7395.8
450.0,1,3,2,House,125 Reservoir Road,STRATHDALE,3550.0,-36.766426,144.31636,"Kennington Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Bendigo South East 7-10 Secondary College1.9 km away7-10CoEdGovernmentView Catchment,Bendigo Senior Secondary College3.5 km away10-12CoEdGovernmentView Catchment",False,202011020.0,155145.1,7387.7
330.0,1,2,1,House,4/30 Pilcher Street,STRATHDALE,3550.0,-36.75513,144.30965,"Kennington Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo2.1 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College2.7 km away10-12CoEdGovernmentView Catchment",False,202011020.0,155190.8,7418.8
680.0,2,4,2,House,2/18A Elwood Drive,STRATHDALE,3550.0,-36.767303,144.32077,"Kennington Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Bendigo South East 7-10 Secondary College2.2 km away7-10CoEdGovernmentView Catchment,Bendigo Senior Secondary College3.9 km away10-12CoEdGovernmentView Catchment",False,202011020.0,155898.3,7502.9
350.0,1,2,2,House,1 Aviary Court,STRATHDALE,3550.0,-36.772655,144.31232,"Kennington Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Bendigo South East 7-10 Secondary College1.2 km away7-10CoEdGovernmentView Catchment,Bendigo Senior Secondary College3.5 km away10-12CoEdGovernmentView Catchment",False,202011020.0,154366.8,7314.4
450.0,1,3,1,House,4/9 Saunders Street,WEST BENDIGO,3550.0,-36.756878,144.2472,"Specimen Hill Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Bendigo Senior Secondary College2.9 km away10-12CoEdGovernmentView Catchment,Crusoe 7-10 Secondary College3.9 km away7-10CoEdGovernmentView Catchment",True,202011018.0,150446.6,7022.0
480.0,1,3,1,House,4 Gleeson Street,WHITE HILLS,3550.0,-36.742058,144.29797,"Weeroona College Bendigo0.3 km away7-12CoEdGovernmentView Catchment,White Hills Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,Bendigo Senior Secondary College2.2 km away10-12CoEdGovernmentView Catchment",True,202011025.0,153695.3,7366.6
320.0,1,2,1,Apartment / Unit / Flat,1/53 Bobs Street,WHITE HILLS,3550.0,-36.74081,144.29907,"Weeroona College Bendigo0.2 km away7-12CoEdGovernmentView Catchment,White Hills Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Bendigo Senior Secondary College2.4 km away10-12CoEdGovernmentView Catchment",False,202011025.0,153919.0,7389.8
580.0,2,4,2,House,2 Orville Way,WHITE HILLS,3550.0,-36.736362,144.29999,"Weeroona College Bendigo0.3 km away7-12CoEdGovernmentView Catchment,White Hills Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Bendigo Senior Secondary College2.8 km away10-12CoEdGovernmentView Catchment",True,202011025.0,154965.8,7473.3
490.0,2,3,2,House,115 St Killian Street,WHITE HILLS,3550.0,-36.723236,144.30057,"White Hills Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo1.8 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College4 km away10-12CoEdGovernmentView Catchment",False,202011025.0,156767.8,7745.1
490.0,2,4,2,House,5 Mulberry Lane,WHITE HILLS,3550.0,-36.72583,144.31294,"White Hills Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo2 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College4.4 km away10-12CoEdGovernmentView Catchment",True,202011025.0,156065.5,7571.6
450.0,2,3,2,House,530a Napier Street,WHITE HILLS,3550.0,-36.72693,144.30882,"White Hills Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo1.6 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College4.1 km away10-12CoEdGovernmentView Catchment",False,202011025.0,155567.5,7519.4
510.0,2,4,2,House,142 Ironstone Road,ASCOT,3551.0,-36.696915,144.32611,"Epsom Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo5.3 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College7.7 km away10-12CoEdGovernmentView Catchment",False,202011025.0,159913.0,7924.1
360.0,1,2,1,Apartment / Unit / Flat,3/604 Napier Street,EPSOM,3551.0,-36.71922,144.31317,"White Hills Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo2.6 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College5 km away10-12CoEdGovernmentView Catchment",False,202011025.0,156514.0,7606.8
560.0,2,4,2,House,15 Botheras Court,EPSOM,3551.0,-36.707718,144.31056,"Epsom Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo3.6 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College5.9 km away10-12CoEdGovernmentView Catchment",False,202011025.0,159155.7,7946.2
750.0,2,4,2,House,7 Langley Drive,EPSOM,3551.0,-36.710728,144.31926,"Epsom Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo3.7 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College6.1 km away10-12CoEdGovernmentView Catchment",True,202011025.0,157819.3,7785.1
550.0,2,4,2,House,32 Greenfield Drive,EPSOM,3551.0,-36.693657,144.32454,"Epsom Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo5.6 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College7.9 km away10-12CoEdGovernmentView Catchment",False,202011025.0,160043.9,7950.3
460.0,1,3,1,House,11 Saade Street,EPSOM,3551.0,-36.71123,144.31046,"Epsom Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo3.3 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College5.6 km away10-12CoEdGovernmentView Catchment",False,202011025.0,157997.2,8048.2
505.0,2,4,2,House,6 Ayton Street,HUNTLY,3551.0,-36.663666,144.35149,"Huntly Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo9.6 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College12 km away10-12CoEdGovernmentView Catchment",False,202011025.0,165138.3,8330.6
500.0,2,4,2,House,12 Namatjira Boulevard,HUNTLY,3551.0,-36.66269,144.36174,"Huntly Primary School2.4 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo10.2 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College12.6 km away10-12CoEdGovernmentView Catchment",False,202031032.0,166187.8,8441.1
470.0,2,4,1,House,40 Chilula St,HUNTLY,3551.0,-36.65706,144.3472,"Huntly Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo10.1 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College12.4 km away10-12CoEdGovernmentView Catchment",False,202011025.0,164718.2,8320.9
275.0,1,1,1,Apartment / Unit / Flat,1/630 Huntly Fosterville Road,HUNTLY,3551.0,-36.68377,144.39644,"Huntly Primary School6 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo10.7 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College13.1 km away10-12CoEdGovernmentView Catchment",True,202031032.0,165654.0,8152.2
600.0,2,5,2,House,7 Oldaker Road,HUNTLY,3551.0,-36.663055,144.34743,"Huntly Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo9.5 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College11.9 km away10-12CoEdGovernmentView Catchment",False,202011025.0,164762.7,8296.6
580.0,2,4,2,House,12 Gallic St,HUNTLY,3551.0,-36.666515,144.33139,"Huntly Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo8.6 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College10.9 km away10-12CoEdGovernmentView Catchment",False,202011025.0,162762.1,8099.3
560.0,2,4,2,House,37 Chilula St,HUNTLY,3551.0,-36.65692,144.34688,"Huntly Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo10.1 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College12.4 km away10-12CoEdGovernmentView Catchment",False,202011025.0,164718.2,8320.9
550.0,2,4,1,House,38 Chilula St,HUNTLY,3551.0,-36.657127,144.34712,"Huntly Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo10.1 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College12.4 km away10-12CoEdGovernmentView Catchment",False,202011025.0,164718.2,8320.9
550.0,2,4,2,House,"519 Chilula St, Harlowe Estate",HUNTLY,3551.0,-36.659386,144.34846,"Huntly Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo9.9 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College12.3 km away10-12CoEdGovernmentView Catchment",False,202011025.0,164652.6,8305.7
550.0,2,4,2,House,38 Campbell Road,HUNTLY,3551.0,-36.668343,144.34941,"Huntly Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo9.1 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College11.5 km away10-12CoEdGovernmentView Catchment",False,202011025.0,165351.4,8372.6
550.0,2,4,2,House,4 Tanby Dr,HUNTLY,3551.0,-36.65838,144.34842,"Huntly Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo10 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College12.4 km away10-12CoEdGovernmentView Catchment",False,202011025.0,164719.5,8321.1
550.0,2,4,2,House,27 Chilula St,HUNTLY,3551.0,-36.65744,144.34625,"Huntly Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo10 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College12.4 km away10-12CoEdGovernmentView Catchment",False,202011025.0,164718.2,8320.9
540.0,2,4,2,House,43 Chilula St,HUNTLY,3551.0,-36.65667,144.34724,"Huntly Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo10.1 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College12.5 km away10-12CoEdGovernmentView Catchment",False,202011025.0,164718.2,8320.9
520.0,2,4,2,House,17 Chilula Street,HUNTLY,3551.0,-36.65785,144.34576,"Huntly Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo10 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College12.3 km away10-12CoEdGovernmentView Catchment",False,202011025.0,164720.8,8321.3
480.0,2,3,1,House,Lot 521 Chilula Street,HUNTLY,3551.0,-36.666553,144.33138,"Huntly Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo8.6 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College10.9 km away10-12CoEdGovernmentView Catchment",False,202011025.0,162753.0,8098.5
470.0,2,4,2,House,2 Whirrakee Parade,HUNTLY,3551.0,-36.659866,144.35004,"Huntly Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo9.9 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College12.3 km away10-12CoEdGovernmentView Catchment",False,202011025.0,164799.0,8317.4
470.0,2,4,2,House,9 Pye Lane,HUNTLY,3551.0,-36.66207,144.34901,"Huntly Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Weeroona College Bendigo9.7 km away7-12CoEdGovernmentView Catchment,Bendigo Senior Secondary College12 km away10-12CoEdGovernmentView Catchment",False,202011025.0,165042.5,8317.5
590.0,2,4,2,House,8 Inverness Dr,JUNORTOUN,3551.0,-36.780155,144.3427,"Strathfieldsaye Primary School2.8 km awayPrep-6CoEdGovernmentView Catchment,Bendigo South East 7-10 Secondary College3.9 km away7-10CoEdGovernmentView Catchment,Bendigo Senior Secondary College6.3 km away10-12CoEdGovernmentView Catchment",False,202011024.0,158209.7,7785.9
550.0,1,3,2,House,31 Flannery Road,LOCKWOOD,3551.0,-36.82313,144.18013,"Lockwood Primary School2.8 km awayPrep-6CoEdGovernmentView Catchment,Crusoe 7-10 Secondary College6 km away7-10CoEdGovernmentView Catchment,Bendigo Senior Secondary College11.7 km away10-12CoEdGovernmentView Catchment",False,202021026.0,147119.8,6525.1
600.0,2,4,2,House,25 Sanctuary Boulevard,MAIDEN GULLY,3551.0,-36.7497,144.2023,"Maiden Gully Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Crusoe 7-10 Secondary College5.4 km away7-10CoEdGovernmentView Catchment,Bendigo Senior Secondary College6.9 km away10-12CoEdGovernmentView Catchment",False,202011023.0,159183.7,7082.7
